id,name,url,author,style,finished,updateTime,bookIntro
671,问镜,http://book.zongheng.com/book/65189.html,减肥专家,奇幻玄幻,已完结,"更新时间 07-01 11:32","我有一镜，乾坤山河也照得； 我有一剑，人心鬼域皆斩破； 我有一城，九重天里云中座； 我有一心，长生路上笑蹉跎。 世人为何要长生？因为长生包容一切的欲望，长生便是无限的可能。 问镜VIP群：186722958，星值在大侠以上的书友（大侠、豪侠、舵主、堂主、护法、宗师、掌门、盟主）请加。 通过个人中心-我的积分，可查阅星值。入群验证为纵横ID，入群后出示星值截图即可。 超级问镜群：81325855 新浪：http://weibo.com/u/2296679005/ 腾讯：http://t.qq.com/nvxz2003/"
672,大贼,http://book.zongheng.com/book/458686.html,小蘑菇,奇幻玄幻,已完结,"更新时间 07-01 10:29",一梦千年，往昔的硝烟早已随风飘散。悠悠万载，灾变的世界到底经历了多少创伤。无尽的海域中，究竟藏着怎样的秘辛，前赴后继。韩枭说，我只是想安静的做个海盗，天下事，莫提。
673,元鼎仙尊,http://book.zongheng.com/book/396175.html,醉浓,武侠仙侠,已完结,"更新时间 06-15 00:31","万载时光悠悠逝，于轮回中重生，觅前世尘缘，寻仙问道，只求破茧重逢，笑傲天下 企鹅群号： 129255387 初期层次：寻仙境，悟仙境，踏仙境，升仙境 大仙层次：天仙境，金仙境，玄仙境，仙帝境 之上：仙尊境"
674,城战系统,http://book.zongheng.com/book/289986.html,海哥栗子,科幻游戏,已完结,"更新时间 06-09 14:47","因为机缘巧合，青年马乐被带入了一个无尽轮回的世界。这里有恐怖的生化丧尸，也有奇异的魔法怪兽，有航行太空的宇宙舰队，也有飞檐走避的武林高手……踏进这里的那一天起，就意味着他永远与普通人划清了界限，过上了如角斗士一般，只有战斗和杀戮的生活！ 这里被称为城战系统，是数十座城邦，十余万战士的舞台…… 有兴趣的书友可以加群：326122489"
675,枭臣,http://book.zongheng.com/book/44202.html,更俗,历史军事,已完结,"更新时间 06-03 11:11","现代人谭纵含冤而死，英魂不散，意外回到一个陌生的历史时空中去，成为东阳府林家刚考中举人、性格懦弱、有些给人看不起的旁支子弟林缚。还没来得及去实现整日无事生非、溜狗养鸟的举人老爷梦想，林缚就因迷恋祸国倾城的江宁名妓苏湄给卷入一场由当今名士、地方豪强、朝中权宦、割据枭雄、东海凶盗等诸多势力参与的争夺逐色的旋涡中去。不甘心做太平犬,也不甘沦落为离乱人，且看两世为人的林缚如何从权力金字塔的最底层开始翻云覆雨，完成从“治世之能臣”到“乱世之枭雄”的华丽转变。"
676,大荒蛮神,http://book.zongheng.com/book/382670.html,更俗,奇幻玄幻,已完结,"更新时间 06-03 11:11","地球少年持魔尊传承降临异界，任蛮为亲，以神为骨，吞九幽噬阴阳，武霸蛮荒！修圣武，锻神体，上斩诸神屠万佛，逆掌万界我为皇！ 【更俗的书迷世界，俗人部落第一千人群：385122373】"
677,武霸独尊,http://book.zongheng.com/book/420207.html,万字当头,奇幻玄幻,已完结,"更新时间 06-01 09:35","一个一心向武，追寻强者之路的平凡少年，在获得一个神奇珠子后，踏上了问鼎巅峰的征途。 　　功法与自己不契合？没关系，我修炼功法会自动修正，妖兽的功法我都能练给你看。 　　两门武技不知道练哪个？融合成一门武技就不用头疼学哪个了。 　　武技有缺陷？自动修改后请放心修炼！ 　　功法有缺陷？那么多功法，你不会换个练么……"
678,龙血邪神,http://book.zongheng.com/book/383782.html,格斗,奇幻玄幻,已完结,"更新时间 05-31 20:38","【热血玄幻，经典无双】 【吞噬天地，唯我邪神】 偶得上古吞天兽灵魂认主，少年从此一飞冲天，邪神天降。 少年江宁，本是一个快乐阳光的乡村男孩，然而，一次意外，噩梦来临，让他从此心性大变，发誓血刃仇人。 ＊＊＊＊＊＊＊＊ 既然我的灵魂是邪恶的，那索性……我江宁从此就在堕落中飞舞。 黑暗是我的生活，杀戮是我的娱乐，鲜血是我的颜色！ 我要做那邪恶的神！"
679,仙寇,http://book.zongheng.com/book/342121.html,罗玛,武侠仙侠,已完结,"更新时间 05-30 10:05","仙寇简介： 　　　往生天子转战诸天，神挡杀神，佛挡削佛！"
680,破修武帝,http://book.zongheng.com/book/391638.html,净洁水,奇幻玄幻,已完结,"更新时间 05-26 11:38","修武大道，红颜相伴。 破修炼武帝，一指星河断，一拳日月殇，一念万道崩，一世尽飞扬！ 群：260953632"
681,鸿蒙主宰,http://book.zongheng.com/book/417516.html,坚强的石头,奇幻玄幻,已完结,"更新时间 05-25 23:26","少年天才燕南，纵使已经坠落，但那颗追求强者的心却永不凋零，重获机缘强势归来，铸无敌金身，炼鸿蒙圣体，横扫千古，逆战九天。 纵使举世皆敌，也要让诸天再遮不了我眼。 纵使遗臭万年，也要让大地再埋不了我心。 完本《重生之妖孽至尊》《至尊修仙系统》，从无断更记录，人品保证，保底4-5更，不定时爆发，书友群：72817625"
682,医道生香,http://book.zongheng.com/book/367506.html,梁不凡,都市娱乐,已完结,"更新时间 05-21 23:51","楚南，一个身怀医术的超级高手，在大都市当中混的如鱼得水，他脚踩敌人，怀抱女神，登上世界巅峰。正可谓权势霸道横行，怀里爱人撒娇，数钱数到手软，打人打到麻木，且看超级功夫神医，如何在诺大的都市混的风声水起！ 推荐新书《超品战兵》"
683,戮仙,http://book.zongheng.com/book/362880.html,萧鼎,武侠仙侠,已完结,"更新时间 05-16 18:30",曾经统御鸿蒙诸界强盛无比的天妖王庭，已经湮没于岁月尘土之中，人族取而代之，在亲手埋葬了妖族的辉煌之后，成为了鸿蒙世界的新主宰。万年之下，前所未有的人族修仙盛世之中，诸多蛰伏异族暗中窥视，一个平凡少年背井离乡，迎来了他突起波澜的人生……
684,大武主,http://book.zongheng.com/book/339282.html,诸葛卧龙,奇幻玄幻,已完结,"更新时间 05-13 22:08","天武3098年，天地灵气匮乏，武道走入末途，武道圣地天风城中的几位圣者利用绝世阵法打通时空隧道，想要为武道寻求一线生机…… 我们的故事，就从这里开始…… 【卧龙会】：33616706（千人大群）欢迎新老书友加入交流。 （ps：已有《极品天师》，《异世丹狂》和《至尊剑皇》三本近五百字完本小说，人品保证，放心阅读。）"
685,岩武天尊,http://book.zongheng.com/book/348370.html,下雨石,奇幻玄幻,已完结,"更新时间 05-10 19:18","荒古再降，逆世转生，圣之战席卷天地，这里是玄圣大陆，一方不一样的世界…… …………"
686,戒中山河,http://book.zongheng.com/book/385260.html,90后村长,奇幻玄幻,已完结,"更新时间 05-10 09:57","【热血玄幻　巅峰无双】部族少年萧云升意外得到了一枚空间戒指，空间中有山有河…种极品灵花，养万年神草，绝世妖兽也在海量繁殖中。什么？里面漫山遍野的杨香木还是传说中的炼器至宝？！ 在这个连低级灵花灵兽都价值连城的剑道大陆中，萧云升得到的这么多宝贝到底意味着什么？赚取惊人财富，提升极致修为，用数之不尽的宝贝狠砸出一片天地… 青梅竹马的小娘皮呆了，轻视着他的族人傻了，各大势力震惊了，那些曾经羞辱过他的坏人将肠子都悔青了。 武凌四海，败尽天下英雄！正义不倒，驱散一切邪恶！且看萧云升如何神勇盖世，一步步踏上力量的最顶端！ 逆袭！热血！正能量！村长新书，喜欢随身流的弟兄们绝对不容错过的玄幻大戏！"
687,养道,http://book.zongheng.com/book/471569.html,九孔,奇幻玄幻,已完结,"更新时间 05-05 23:40",未来世界一名机器人偶得奇石，产生灵智，机缘巧合之下，被空间通道传送到异界，稀里糊涂被一群凡人当做神使。为了生存，他利用微弱信仰之力，吞噬虎妖魂，炼化龙体，终成人身。但这只是开始，奇幻残酷异界，弱肉强食的修真世界，且看主角怎样以理智到极点的冷酷，单纯到可爱的情感，本着生存为上和强大自身的理念，如何一步一个脚印修炼成道，带领群修打破牢笼，冲出枷锁，穿梭虚空，名震诸界，雄霸九天。本部作品将带您走入一个全新、刺激、舒爽的世界！
688,锦衣王侯,http://book.zongheng.com/book/472372.html,黄梁生,历史军事,已完结,"更新时间 05-01 20:12","本是京剧演员，穿越至大明正德年间，成为一名世袭锦衣。江山变幻，荣衰谁主。 喝一杯满殿香，且看那红尘俗景。 嚼一块虎皮肉，且听那雨打浮萍。 哼一曲临江仙，且随那风起云涌。 呼一声大丈夫当如是，这才要独掌权衡。 且看锦衣缇骑，股肱心腹，鲜衣怒马，绣春刀出，光寒天下 作者群群号：296173431"
689,灾厄纪元,http://book.zongheng.com/book/309372.html,妖的境界,科幻游戏,已完结,"更新时间 04-30 23:09","现实世界转变成为如同幻想中世界的过程！ ———— 从强大的肉体力量开始，到玄奥神秘的功法、再到绚丽强大的战技、悠长肆意的人生，这样的未来是否存在？由人类自身所引发的生命进化，将彻底扭转世界的命运。 新西兰突然发生异变，所有人类和动物全部变得无比的饥饿，疯狂暴食的同时，身体变化成为怪物。 厨师白易带着女儿一步步挣扎求生，然后才发现，整个新西兰已经成为了魔鬼岛。而这，仅仅是世界变化的开始。"
690,凉城客栈,http://book.zongheng.com/book/335807.html,安东野,武侠仙侠,已完结,"更新时间 04-30 06:00",风骚狐媚的冷若颜、坚忍冷艳的冷若霜、活泼俏皮的冷若雅、忧郁落寞的冷若芊，凉城四大美少女，与你杀戮天下，虐恋江湖。
691,超级佣兵在都市,http://book.zongheng.com/book/415577.html,唐红梪,都市娱乐,已完结,"更新时间 04-29 08:17",他是佣兵世界的王者，他是令各国元首头疼的侠盗！为朋友，他甘愿两肋插刀；为亲人，不惜血溅五步！他想要大隐隐于市，然而，是龙终要翱翔于九天之上。佣兵王者重返都市，甜美护士，冷艳教师，风骚调酒师，刁蛮小女警、清纯校花……各色美女纷至沓来，所谓最难消受美人恩，且看林晓天如何披荆斩棘，乘风破浪，最终翱翔九天。
692,全能修炼系统,http://book.zongheng.com/book/199178.html,秋风揽月,奇幻玄幻,已完结,"更新时间 04-11 14:17","意外穿越成为废物的他，幸得老天垂怜，赠送一套全能修炼系统，从此命运转折，疯狂升级，斩圣兽，灭神兽，爆武神，踏上那无上巅峰之路。 　　泡妞，踩人，那不过是小意思而已。 　　总而言之一句话：系统在手，天下我有。 书友群【179764994】【179764703】 ←←←请点击收藏，谢谢！！ ←←←请点击收藏，谢谢！！"
693,契约神座,http://book.zongheng.com/book/303365.html,追不逝,奇幻玄幻,已完结,"更新时间 04-04 02:42",魔法大陆走入尾声，开启魔法世界大战序幕，新书已经在创作之中，此书还在继续更新，持续关注，新书直通车http://book.zongheng.com/book/557273.html
694,特种狂兵,http://book.zongheng.com/book/470900.html,延延一笑,都市娱乐,已完结,"更新时间 03-31 20:58",一名受伤复原的特种兵，意外得到透视了能力，超绝的身手，逆天的能力，使他如猛龙过江般，纵横都市，铸就兵王传奇。
695,大灾变,http://book.zongheng.com/book/399927.html,愤怒的萨尔,科幻游戏,已完结,"更新时间 03-28 21:41","某一天，一个神秘的主宰，把世界变成了怪物横行的末世，每个人被赋予一个【英雄联盟】的角色，在这里，你要生存下去，就要升级、就要进化，达到100级，就可以获得宇宙公民的资格，否则的话，就要死亡。 叶湛在97级的时候不幸死亡，却重生回五年前大灾变爆发之时。这一世，他要弥补一切遗憾，让自己所有的亲人，都获得宇宙公民资格。"
696,近身超能高手,http://book.zongheng.com/book/415266.html,孤酒老人,都市娱乐,已完结,"更新时间 03-26 17:24",天才雷系异能者，被人陷害而死，重生之后为最强大的精神系异能者，从此开启征服美女与敌人的人生。
697,天灾,http://book.zongheng.com/book/265981.html,半醉游子,科幻游戏,已完结,"更新时间 03-18 17:27","【新书《至尊法神》（原名《术皇》），已经在纵横发布！】 【游子之家QQ群：227832684】 ——————————— 宁静世界在一夜间，沦为死亡的游戏之地！ 这是真正的世界末日，却不是人类的末日！"
